789,CONFIRMED,10.640222720000,2.58000,910.0,161.98
790,CONFIRMED,4.938865070000,1.26000,1175.0,451.27
791,CONFIRMED,5.996534997000,3.08000,1094.0,338.58
792,CONFIRMED,2.061907358000,1.66000,1562.0,1406.24
793,CONFIRMED,20.134889680000,2.81000,543.0,20.57
794,CONFIRMED,10.399901940000,1.33000,677.0,49.66
800,CONFIRMED,2.020001021000,1.43000,1186.0,467.85
801,CONFIRMED,3.763042361000,1.46000,964.0,204.26
806,CONFIRMED,17.738520540000,2.11000,578.0,26.36
807,CONFIRMED,9.939678570000,1.34000,701.0,57.10
809,CONFIRMED,9.926725140000,2.20000,747.0,73.61
810,CONFIRMED,21.223472960000,2.27000,580.0,26.74
817,CONFIRMED,11.388399710000,2.44000,917.0,167.32
818,CONFIRMED,50.698444800000,2.85000,558.0,22.86
828,CONFIRMED,17.307976250000,2.60000,748.0,74.01
829,CONFIRMED,2.092269993000,1.48000,1514.0,1241.10
830,CONFIRMED,52.814728400000,2.41000,516.0,16.73
831,CONFIRMED,8.307844980000,2.22000,753.0,76.08
832,CONFIRMED,34.096229500000,1.76000,470.0,11.58
850,CONFIRMED,20.739917980000,3.68000,756.0,77.37
851,CONFIRMED,47.427660000000,4.28000,574.0,25.69
854,CONFIRMED,12.874711418000,8.00000,768.0,82.36
860,CONFIRMED,45.155300740000,7.88000,523.0,17.68
861,CONFIRMED,130.177466030000,10.74000,367.0,4.31
862,CONFIRMED,85.316577600000,6.10000,423.0,7.57
865,CONFIRMED,10.349713850000,1.26000,932.0,178.12
866,CONFIRMED,15.677561120000,1.15000,811.0,102.33
867,CONFIRMED,5.599319730000,1.07000,1143.0,403.88
868,CONFIRMED,25.209984500000,0.89000,693.0,54.37
869,CONFIRMED,17.790024190000,2.62000,646.0,41.12
870,CONFIRMED,49.567535900000,2.44000,459.0,10.49
887,CONFIRMED,23.642190920000,3.87000,702.0,57.39
888,CONFIRMED,67.093299700000,4.06000,496.0,14.28
908,CONFIRMED,8.594792020000,2.92000,1046.0,283.03
909,CONFIRMED,10.222142140000,1.99000,987.0,224.58
910,CONFIRMED,25.672128480000,2.73000,718.0,62.91
911,CONFIRMED,151.886194300000,2.31000,397.0,5.88
913,CONFIRMED,4.069428401000,1.91000,843.0,119.56
914,CONFIRMED,16.282483530000,2.04000,531.0,18.81
915,CONFIRMED,3.162691238000,2.29000,1234.0,547.43
916,CONFIRMED,5.370645868000,2.14000,1034.0,270.66
917,CONFIRMED,11.329750180000,1.27000,806.0,100.01
920,CONFIRMED,14.400944710000,2.23000,806.0,99.58
921,CONFIRMED,25.661658000000,1.36000,665.0,46.10
923,CONFIRMED,2.755637103000,1.17000,669.0,47.27
924,CONFIRMED,20.306556620000,1.29000,343.0,3.29
925,CONFIRMED,13.137457190000,1.57000,795.0,94.33
926,CONFIRMED,7.782009160000,1.11000,946.0,189.40
927,CONFIRMED,23.443235300000,0.95000,655.0,43.57
928,CONFIRMED,5.868068017000,2.31000,1112.0,361.97
